22.4,105
22.5,102
22.6,101
22.7,101
22.8,102
22.9,102
23.0,102
23.1,101
23.2,102
23.3,103
23.4,102
23.5,98
23.6,101
23.7,103
23.8,102
23.9,101
24.0,100
24.1,101
24.2,100
24.3,102
24.4,101
24.5,97
24.6,103
24.7,102
24.8,103
24.9,100
25.0,103
25.1,100
25.2,101
25.3,101
25.4,100
25.5,99
25.6,103
25.7,104
25.8,105
25.9,104
26.0,101
26.1,102
26.2,101
26.3,102
26.4,101
26.5,104
26.6,104
26.7,103
26.8,102
26.9,102
27.0,104
27.1,102
27.2,106
27.3,108
27.4,102
27.5,104
27.6,106
27.7,103
27.8,102
27.9,103
28.0,104
28.1,102
28.2,104
28.3,102
28.4,106
28.5,111
28.6,114
28.7,118
28.8,134
28.9,152
29.0,177
29.1,196
29.2,221
29.3,261
29.4,284
29.5,315
29.6,335
29.7,361
29.8,375
29.9,388
30.0,394
30.1,389
30.2,402
30.3,416
30.4,423
30.5,421
30.6,426
30.7,422
30.8,425
30.9,420
31.0,424
31.1,420
31.2,424
31.3,418
31.4,424
31.5,422
31.6,423
31.7,425
31.8,426
31.9,418
32.0,423
32.1,423
32.2,422
32.3,426
32.4,424
32.5,426
32.6,427
32.7,425
32.8,423
32.9,425
33.0,426
33.1,418
33.2,422
33.3,417
33.4,423
33.5,422
33.6,424
33.7,427
33.8,418
33.9,424
34.0,426
34.1,425
34.2,425
34.3,427
34.4,426
34.5,421
34.6,420
34.7,425
34.8,421
34.9,426
35.0,424
35.1,426
35.2,425
35.3,421
35.4,421
35.5,423
35.6,426
35.7,420
35.8,423
35.9,427
36.0,425
36.1,420
36.2,424
36.3,419
36.4,427
36.5,427
36.6,421
36.7,422
36.8,426
36.9,426
37.0,426
37.1,425
37.2,420
37.3,423
37.4,424
37.5,420
37.6,425
37.7,426
37.8,428
37.9,426
38.0,423
38.1,424
38.2,426
38.3,421
38.4,424
38.5,426
38.6,426
38.7,424
38.8,425
38.9,419
39.0,426
39.1,424
39.2,430
39.3,427
39.4,423
39.5,428
39.6,427
39.7,424
39.8,427
39.9,428
40.0,423
40.1,426
40.2,430
40.3,431
40.4,436
40.5,439
40.6,428
40.7,437
40.8,444
40.9,434
41.0,439
41.1,438
41.2,435
41.3,437
41.4,435
41.5,436
41.6,438
41.7,440
41.8,439
41.9,435
42.0,434
42.1,437
42.2,436
42.3,435
42.4,429
42.5,434
42.6,434
42.7,433
42.8,435
42.9,431
43.0,427
43.1,408
43.2,393
43.3,359
43.4,329
43.5,297
43.6,256
43.7,214
43.8,178
43.9,151
44.0,127
44.1,111
44.2,99
44.3,84
44.4,72
44.5,62
44.6,57
44.7,54
44.8,50
44.9,44
45.0,42
45.1,40
45.2,36
45.3,33
45.4,35
45.5,30
45.6,29
45.7,32
45.8,28
45.9,30
46.0,31
46.1,31
46.2,32
46.3,32
46.4,29
46.5,30
46.6,32
46.7,30
46.8,29
46.9,33
47.0,30
47.1,32
47.2,30
47.3,31
47.4,30
47.5,29
47.6,30
47.7,31
47.8,30
47.9,29
48.0,32
48.1,29
48.2,30
48.3,31
48.4,29
48.5,32
48.6,29
48.7,29
48.8,31
48.9,31
49.0,31
49.1,31
49.2,30
49.3,29
49.4,31
49.5,31
49.6,30
49.7,30
49.8,29
49.9,31
50.0,31
50.1,28
50.2,30
50.3,28
50.4,30
50.5,28
50.6,30
50.7,31
50.8,30
50.9,29
51.0,30
51.1,30
51.2,31
51.3,29
51.4,30
51.5,29
51.6,29
51.7,31
51.8,30
51.9,32
52.0,30
52.1,31
52.2,32
52.3,30
52.4,29
52.5,29
52.6,30
52.7,32
52.8,30
52.9,30
53.0,29
53.1,32
53.2,30
53.3,31
53.4,31
53.5,30
53.6,31
53.7,28
53.8,31
53.9,32
54.0,28
54.1,30
54.2,31
54.3,27
54.4,28
54.5,28
54.6,22
54.7,21
54.8,18
54.9,17
55.0,16
55.1,15
55.2,17
55.3,14
55.4,15
55.5,14
55.6,14
55.7,15
55.8,13
55.9,14
56.0,15
56.1,14
56.2,15
56.3,15
56.4,15
56.5,14
56.6,13
56.7,14
56.8,13
56.9,15
57.0,15
57.1,14
57.2,13
57.3,15
57.4,15
57.5,12
57.6,12
57.7,15
57.8,13
57.9,12
58.0,12
58.1,14
58.2,11
58.3,12
58.4,13
58.5,11
58.6,13
58.7,13
58.8,12
58.9,13
59.0,14
59.1,13
59.2,16
59.3,15
59.4,13
59.5,12
59.6,13
59.7,13
59.8,14
59.9,16
60.0,15
60.1,13
60.2,13
60.3,14
60.4,15
